Hybrid Offensive RAPM,Possessions Played
-0.0582168299600303,1959
-1.0085095112324596,2228
0.9168817925172326,1678
0.1027051275288865,3086
1.187524143796668,2581
0.3565822509152094,1452
1.4831424845745718,2625
-0.3751783145090869,3000
1.4505364242287402,1808
1.4505364242287402,1808
1.4505364242287402,1808
1.4505364242287402,1808
0.268201631187409,1534
0.268201631187409,1534
2.9851944765520906,1471
2.9851944765520906,1471
0.2801772281498286,3238
2.216252362657191,3751
-0.0155393839382822,4020
1.022283006059766,1639
-0.1413864448849704,1600
-0.8688625482239577,1729
2.5267203603673094,2318
0.504370048372812,1593
0.6165637849713906,1459
-1.4631216235265476,1825
-1.5851379936293604,1691
0.500677119718744,1783
-1.3687373219904335,2361
3.3731157086068237,3557
2.297707131574513,2028
1.1986651694221364,2971
-0.7829671121946226,3094
-1.0963108925971667,1420
-0.259794626233384,2920
0.0494318900111627,2548
1.4830261845708193,3763
0.9901340737949452,1926
0.4508854640184223,1837
-1.0392337796351927,2014
-2.27999514307024,1656
-0.440753263515827,1570
-0.7966817009107221,1834
1.7456658824142344,1436
-0.1219268640129223,1575
0.0839962281676747,1396
0.8249052042835294,1592
-1.2457190343646023,1301
2.2049564842437297,1231
-0.1966712892890187,1359
-0.7018648285204323,1960
1.6278067928526905,3117
0.5961803202419309,2907
-1.1557888645355716,2596
0.2082295319500585,2102
-0.2417113272292191,1545
1.2370180361856085,1539
2.3491252182853324,3147
0.7782470757151908,2621
-0.3631752090478363,3855
-1.200617800196046,1919
-1.1888627991972454,1234
0.9833794767126528,1690
-0.9029238189274282,1643
1.0683165934352146,1303
0.1890687388180748,1976
1.27498665710622,1421
1.472846815925752,1714
-0.9448295353940138,1677
-2.0119565510375543,1611
-0.9717895407149704,1884
-0.0568712599671927,1311
0.1461070578922471,2199
0.0244231851564237,1456
2.595524394154592,1417
0.3408280655108105,2092
1.059335235958076,1438
1.1888272851402608,3331
0.290021645685439,1952
1.4586686505532225,2938
-1.8885613629359423,1340
-1.8885613629359423,1340
1.837999840720528,2480
1.7067940663679586,3360
-0.4647511651514548,2216
-0.4647511651514548,2216
1.306576659194764,1763
-1.0906556835813974,1566
-1.0906556835813974,1566
-2.23029342619238,1692
-2.23029342619238,1692
2.168579137777612,1277
2.168579137777612,1277
2.168579137777612,1277
2.168579137777612,1277
0.4330080957399804,1388
0.4330080957399804,1388
2.460170346609654,1296
0.1103468207969763,1354
1.5336707284786109,1333
0.5070027750538191,1524
1.0505495195237933,1236
2.108971427949616,1484
-0.2226501962367463,2417
0.1328622717949362,2864
0.9293890890280508,2522
-1.769862310773988,1536
-0.6527203161112165,3934
0.7532353490142576,3913
-0.6651365429801365,2436
1.0121160843103838,3695
-0.0548222789175885,2341
1.621576842971488,2197
-1.403060606444884,1533
0.7784456881250081,1470
-0.0072114699925344,1511
2.248662833419825,1280
1.8052269406017192,1973
-3.109594658226671,1902
-1.8191696401891524,1823
2.0189519502361595,2048
-0.8942938184379258,3331
-2.82327283562321,3246
0.7348677309762006,2878
0.9648420281416502,2125
-2.296689625843611,3342
1.4950982832294986,3574
-0.7640070831003759,1592
1.1377239867224562,3196
2.7557412914307338,1985
2.662082497841382,1603
0.8324425439016202,1377
-0.2655066463865513,1234
-1.1877679435030244,1792
-1.0006644195438947,1629
-0.2616831854731058,1362
0.2403405428400407,1268
-0.1531584575316327,1463
1.2390263392944203,1510
1.9793991478447492,2280
-1.5075648743821977,2036
-0.0246235277545263,1576
-1.1717254870292029,1410
-1.1717254870292029,1410
0.2558263638720378,2413
-0.0925822462542374,2546
1.0097926021745385,1347
1.0097926021745385,1347
2.922809541116256,2269
-0.6511541303934728,2217
0.0093700721279413,2016
0.0093700721279413,2016
-0.3221730797648718,1955
-0.3221730797648718,1955
-0.1926448230214737,3771
-0.7340462862145413,1745
-0.8293440532422728,2012
2.0387110314191057,1266
2.0387110314191057,1266
0.9581867217482796,1450
0.9581867217482796,1450
1.708540940554051,1344
1.708540940554051,1344
-0.6701824073868864,1307
1.271130450581049,1639
0.6283228050316669,1761
0.0234697579184279,1280
0.0234697579184279,1280
0.0234697579184279,1280
0.0234697579184279,1280
-1.1745202494313558,1506
1.3570052482684742,1944
1.311276309759575,1405
1.857310611231781,3713
-0.3144229066221946,2136
-1.424912864493779,4765
1.09056645459211,3351
-0.5581587183533151,2167
2.0653318251349297,2581
-1.4241877417730706,2208
1.544252745785878,3959
1.004273786300231,2338
1.036745242601166,1948
0.9884643304642868,2917
-2.145731671917353,2803
3.1759727752797144,2851
-0.4443749383195854,3560
-0.3575563394966493,1911
-0.5261499258906474,2158
-0.5014923446627982,1916
1.7634418856745628,2243
-0.2148406903637527,2703
-0.5316650985191738,1358
-1.1314352489152846,2077
0.5888886176792354,1262
-0.6984791142870553,1988
-1.0467818407691862,1283
1.8754329962757328,2237
0.1981328790138875,3772
2.222393058109012,3935
-2.2802601057516063,3984
-0.1427346636019029,3149
0.0689571298109344,3875
0.0692725576006421,4372
1.4830935064923128,4341
0.2032817663393705,2964
0.8839921553255685,3033
1.4676924361082266,3048
-0.3316080942323471,3968
-0.1172552359573408,4096
1.7629068219231954,4580
0.5116040001547264,1379
-0.3866686855624748,1265
2.3566406585949045,1451
-0.7079933914441161,1247
0.969107236892095,1202
-1.2067566097670368,1709
1.6520058602932126,1381
-0.8287142327492445,3272
1.496682848280776,2109
-0.1897171577137569,2818
0.7577194089630696,1542
0.7577194089630696,1542
2.8846388749610763,3448
1.066596824133908,2756
0.3154294776723728,3241
-0.6636358494140239,4554
-1.5130827829356115,2391
-0.7578684569235693,2803
0.3364318976830292,3396
0.3749015369105633,1824
0.8501809114176229,2925
2.1699790227412703,3481
-0.1462451364570945,2382
-1.4307435199276504,1728
-1.3668339312781863,1331
2.193149082099549,2721
-0.1679113243817927,2389
0.3970162811873677,1244
-2.085180602810619,2275
0.5233094142006236,2731
1.206390397872215,1440
-0.7691235435750778,1461
1.5987142418714535,1245
0.0420904736521274,1293
-0.0593302601042933,1238
1.0932402633580178,1745
-0.8911423181203347,1241
-0.7824819028601685,2133
-0.7137647911644207,1541
2.0236122228218627,2057
-0.126413195559658,1451
0.1103026242863107,1211
0.1832904061774442,1643
1.28334600879288,1893
0.2812557173852532,1635
0.1280488444465509,2944
-0.2333991728916078,2550
-2.1033754785408543,2497
1.0450404285704755,2642
0.1210794775516894,3211
1.176274411197883,2661
1.5134424758498009,3128
1.3881305476808183,3164
1.71960499026917,3035
0.9534510849007825,3059
-1.2539736593432875,1649
1.8458647019832537,1443
-0.6765509570073218,2094
1.5396222550372476,1644
2.665710037843317,2350
2.6372620665469846,1603
-1.2524311652266629,1662
-2.2593534438135907,1862
-0.0663098634582602,1435
-1.839805230829076,1384
0.1746596006650987,2688
-1.998893464221558,2501
-1.0467451052579888,2222
0.1128332667640901,3456
2.836257949905537,3136
1.558577839870118,1274
-0.5477808439655887,2585
-0.5300080121564005,1206
-0.5732333067522191,1826
-0.6610445710823663,1702
-0.575373654579636,1304
1.1724998631501893,1276
1.3298723630992848,1368
-1.2592650844668891,1347
0.9732278867345472,1419
0.6465917142617287,1202
-1.3590420201239617,1835
-1.0520966130209022,1822
0.3067291472259564,1293
0.8754441199049458,1752
-1.7881229744225997,1358
-0.6861165451441429,1473
-0.5955399431751486,1462
1.0500662751552914,2395
1.0775721088545436,2331
-0.4539277071313879,2558
0.7028533839008538,2538
1.982409118926448,4020
-0.1860643857307594,4415
1.549033771097938,3673
-0.0920855653972845,2453
0.382589486307853,2836
-0.1455446161790332,2815
-1.1652861696488623,2900
1.4878958108814613,4572
0.7122477767386481,1697
0.9132676056051938,2129
2.9696183236963707,1778
1.9932339125281129,1750
0.1380592544352405,2110
0.4482481127945104,1647
-2.102227524434648,1213
0.9900590238531892,1325
0.1860383450947872,1975
1.6554167884923865,1332
-0.0870381494336776,2430
-1.4819774899289195,1782
-0.3787786621137089,2069
0.248237572251074,1638
-2.18978150064486,1649
-1.2090982808545545,2391
2.0660060941665552,1911
-1.6557260115169017,2250
-0.9825920830330374,1566
-0.0864124123637116,1312
1.0449275257042043,2485
1.152386764322018,1204
-1.4796078722042798,1785
-0.1082799376764206,2334
2.262514798034666,2380
2.916586251852625,1279
-0.3538150275481463,1341
3.4496142911269576,2590
0.3533094576638419,1356
0.4670894169202139,1751
0.999933785270709,3307
-0.3249031502027703,1605
-0.425160137824949,1602
-0.2454551730451402,1934
-2.501912596026135,2202
2.8870349534424107,1356
1.0294511075173636,3119
-1.292271871028561,1770
0.2503523366431817,3083
2.132246611184601,1557
2.0124166816090647,2399
2.063785883839307,1836
0.3001616071953598,1213
0.2894655197942619,1778
3.8028348900108098,1768
0.5952615788753146,1648
-0.6508022897487065,1634
-0.896750680341789,1509
-0.3464746013257213,1852
0.5039376537876981,1331
0.3909247483893502,1375
0.3432205270131039,1552
0.7082487379460738,3558
1.1361284511735337,3981
-0.8162275418142184,2650
-0.1369147879118895,3448
0.7675568948049816,2185
1.4163340288184894,2799
1.0067578050807702,1269
1.1026726433959153,1339
-1.5245239197920235,1206
1.119963247549821,1687
0.7485956219720807,1783
0.1375361610615827,1925
2.2048028936335275,1392
0.1066083068429519,1432
0.1066083068429519,1432
1.1025550718609167,1221
1.1025550718609167,1221
-1.0478142846408645,3353
1.2466094973101616,2711
0.8440573841225572,4092
-1.962534502708933,1804
-1.6918649727999384,1643
3.4979477341630094,4071
-0.3256858864446993,2950
2.20079208430228,1573
-1.2065955044912833,2098
-1.4932840289697344,2052
-1.3911825934686737,1404
0.861377333951799,2752
-1.2037135343206624,1446
-1.2037135343206624,1446
3.1241837027253734,2658
0.9677226415935865,1987
1.1147942349403956,2794
0.0447888450107406,2830
-1.478867592822022,2089
2.1082310309443133,1784
0.2894385488397233,1227
2.6035959371403727,1459
-0.2548067747786253,2040
0.5357629956433568,1433
0.5973391703006943,1205
0.5506112151688166,1961
0.5506112151688166,1961
-0.0369320650527382,2328
-0.0369320650527382,2328
2.3755294247754444,1495
2.3755294247754444,1495
2.3134741826178717,2152
-1.1546410763920771,1764
-1.1546410763920771,1764
1.5515402705657706,2536
-0.4304318099325049,2774
0.5399678271884539,1755
-0.91267351124862,2233
0.8263071405610313,2225
-0.1672252020453142,1679
-1.0277805414499075,2367
-0.3044458676169955,1837
2.98021370158081,2833
-1.933832688271768,1260
2.497979591866637,1356
-0.9372074842245494,1992
1.3598952304934786,1451
0.3680413616021902,4059
-2.0057045793155,1836
1.377852984014177,2137
-0.9401454805510724,1983
-1.6720261995734411,1514
-0.570501523988085,2259
0.4982753710914998,2093
-0.5453218115011784,1917
2.2390896939934177,1817
-0.9156425810851396,1679
-0.1192054100769059,1610
1.7023268330963792,1441
0.2826493822299891,1601
-0.3557893862261735,1979
1.605605192751083,2076
1.6524574327878354,1451
-2.5608205850252173,1747
-2.1703705239479207,2452
-2.1703705239479207,2452
1.4172311075253023,2519
1.4172311075253023,2519
0.2206387675065256,1350
0.2206387675065256,1350
1.340048449072313,4192
-0.0881169412180098,1215
-0.0881169412180098,1215
1.349119270545234,1793
-1.907666412767488,1918
0.3606887345575775,2264
2.046928118968439,1324
2.046928118968439,1324
0.0129738099015734,1829
2.6824703314638616,1545
-0.0096219042403907,1576
-1.2551913474528675,1433
-0.6809806851092189,1513
0.7805707292538451,1511
0.7805707292538451,1511
0.7805707292538451,1511
0.7805707292538451,1511
-0.0161936636940213,2050
-0.0161936636940213,2050
-0.0161936636940213,2050
-0.0161936636940213,2050
-0.4684325911815289,1545
-0.4684325911815289,1545
0.0430164862823936,1931
0.0430164862823936,1931
0.0430164862823936,1931
0.0430164862823936,1931
1.897387174069978,1390
1.897387174069978,1390
0.2943879338864853,1619
0.2943879338864853,1619
1.9459250100814067,1418
-0.8663509138739848,1713
-0.8663509138739848,1713
0.7930531397813724,1484
0.7930531397813724,1484
0.2584269582742723,1969
0.2584269582742723,1969
1.3995481818036284,1472
-2.277310620274942,1242
-2.277310620274942,1242
0.7172381740384539,1603
0.7172381740384539,1603
0.907532404637375,1356
0.907532404637375,1356
0.907532404637375,1356
0.907532404637375,1356
0.9083700105533208,1829
-0.0381580041947293,1353
0.5299517305564515,1652
-0.1895411016947398,2500
-0.2023852123577741,2469
-1.724939327688647,1451
0.4924798261106259,1737
1.0288133344419697,1309
-1.146516110906292,2549
1.254913143557062,2992
0.284125546193441,3183
-0.0511411171757459,3185
1.1114628648059723,3306
-1.1888252575406093,4272
1.3067093069742786,4703
-2.122737984314156,1902
0.3273885736044865,1256
0.3332208871569763,1245
1.8427908014046648,2040
1.6690641218185476,3258
-0.7299720877750914,1699
0.3255497891798176,3068
-0.9210945721695928,1356
-0.293048344488544,2767
1.240518926590715,2438
0.8648430785562748,1545
-0.1914256573073857,1842
0.6453367136829619,1990
-1.6676102361057838,1223
-0.1521093353182353,1248
2.219388682073525,2283
0.2342538281014772,1386
0.5846797696361306,1435
1.86995002083962,1233
1.86995002083962,1233
3.645068160270869,2239
3.645068160270869,2239
-0.8350811831984722,2122
-0.8350811831984722,2122
-2.2811363575303014,1402
-2.2811363575303014,1402
2.276708675122399,2335
1.384683139963396,3345
-0.5840856275480106,2877
-2.363692185341616,2689
-0.0924818706798971,2063
-1.051697723237318,2327
1.7488962598587052,2071
-0.3551026068515515,1444
2.354406752807029,1857
2.3675721709915014,3026
0.4444246282952599,1734
-0.9991650097413536,1426
-0.5149217645651564,1876
1.1881532627236857,2140
1.2459586635194724,1316
-0.4776796672424265,1339
0.4765107995498425,1266
0.4765107995498425,1266
1.121250132039731,1344
0.4827155726557698,1216
0.4827155726557698,1216
1.5968673308024577,1724
0.3859049381467792,1712
0.037988393983994,1666
1.2215846873381784,1923
-2.095886678589053,1443
0.7211346975809074,1607
0.7120610171844353,1210
1.4122427038799947,1353
1.6166159139876315,1436
1.6166159139876315,1436
2.295126543113426,2300
2.295126543113426,2300
0.057714031744607,2102
0.057714031744607,2102
0.2767445436849798,1682
0.2767445436849798,1682
1.4840452005531208,1604
-1.459599966048536,1721
0.7285400249416573,3385
0.7160429116905539,2387
-0.0466127488210951,2860
-1.593107182101066,1242
-1.805590621120647,1383
-1.0949478705888054,1210
-0.2671906512103412,1375
0.3703595922640357,1292
0.2483285497726529,1964
0.2306680511374358,1880
0.6125982322440859,1330
-1.6381598852999997,2665
-0.3074501396402732,2597
0.1991289733560355,2480
-0.040109414646958,3981
0.6469100808054676,1295
0.6469100808054676,1295
0.7331628816543776,3979
3.0798531727819944,1388
3.0798531727819944,1388
0.8948654551468859,1452
0.8948654551468859,1452
0.0745624360896132,1264
0.4145783821862773,1596
0.6367862584471877,1249
-1.0343871684395152,1867
-1.0343871684395152,1867
-0.1970299613978154,3203
2.7798211642189923,3516
-0.8699411858104192,3148
0.5662982714751099,1297
2.148086082924775,3008
1.1849787802391514,2461
1.1849787802391514,2461
1.566506988806754,1811
0.2571445225516326,1255
0.2571445225516326,1255
0.6425694348964837,1253
0.2163719091181455,1247
0.2163719091181455,1247
-0.836657665201968,1398
0.8504225409708259,1572
0.8504225409708259,1572
-0.7199107852520756,1237
-0.7199107852520756,1237
2.329406283642415,1357
2.329406283642415,1357
0.6917749232222018,2538
2.418219494202341,1823
-0.0178367362068747,2319
0.3926650498265112,1629
1.3030054365172854,1680
-0.4712891082261926,1568
-1.4939361583447557,1834
1.5260161298229002,2449
0.5320039187131185,2088
1.0115264383101843,2647
1.880241891397968,1488
1.739285254264221,1587
0.9366888737211064,2833
0.319296538253086,1806
1.7022873784239243,1441
-0.7057536527462621,1272
1.0881863152628823,1652
-0.1832605229544475,4162
0.8368337449966016,4023
-0.3215551690197817,3266
2.6980840832510804,3216
0.5065889626641898,2494
0.3104512155662233,2295
-0.8430622377227627,3003
0.7211484000174277,1992
-0.1754742984945403,1693
0.8456046817369799,1784
1.1892529853592853,1571
3.0317181248986858,2169
0.934739440442738,1501
1.556395644055127,1886
0.508067220831609,1530
0.0814925924653504,1516
0.6169974298447113,1286
1.0733027244737685,1206
-2.0168356256235884,1480
-0.19079318664268,2190
0.7075226346922175,1553
0.7075226346922175,1553
-0.2764119747346203,1749
-0.2764119747346203,1749
-0.2764119747346203,1749
-0.2764119747346203,1749
-1.8746719160111032,1939
-1.8746719160111032,1939
0.4218169867366094,2241
0.4218169867366094,2241
-0.0604205578984684,1656
-0.0604205578984684,1656
1.5604725659111542,2167
1.5604725659111542,2167
-1.7277297262307367,2612
-1.7277297262307367,2612
-0.774267264196951,2295
2.595195187258897,1838
0.3523890098998889,2175
-0.3877158267944144,1272
-0.3877158267944144,1272
-0.7031659736101739,1424
-0.7031659736101739,1424
-0.7911193970505643,1201
1.032297619370171,1245
0.6262211149963884,1458
-2.344910283258722,1271
-1.30561555866107,1334
-1.30561555866107,1334
0.5582882362064222,1218
0.5582882362064222,1218
0.0734986538120044,3159
1.880081438331636,2162
-0.3426757605640991,1814
-0.3033580777501378,2293
2.434721761357166,1208
-0.5025156135265482,1635
2.2215151025836315,1371
-0.463344672549788,1922
1.250103409851862,1555
1.908924366981214,1868
-1.6956454744600509,1717
-1.7867668352011008,1663
-0.4193991939576432,2220
1.891109842579884,3005
-0.646367192256031,2335
0.2636529891664295,1438
0.0824697858163526,1595
0.201261287517034,2229
1.5231889406033887,1647
1.3870213944041652,1629
0.5295438546363541,1586
-1.462578082520284,1431
2.115750235011605,1429
-1.802198956370408,1958
-0.0428275882772364,1334
-0.8587447172611385,1566
-0.9664668682454232,2135
0.2348526588188947,2006
0.8814460545924078,1911
0.2478385914322733,2731
0.7948065406164649,1843
1.6708520790764858,1396
1.5738857514823783,1286
0.0472805626821943,1773
-1.6070136108984994,1723
0.4251924863594279,3003
0.0737836225154805,3102
1.1825358126293466,2112
0.8018998241671997,3219
0.3782362114936518,2204
0.3495020283339582,2053
-0.0744133658033047,2389
-0.3107162934570728,1659
0.8164537322887577,1337
0.6722843029551878,1890
0.3069077793189457,1938
0.4597608556197214,1563
1.3648044686309406,1916
0.1927847266190234,3012
0.2657325022661428,2815
-0.4255098404943121,1393
-0.0808096361650855,1435
-1.29917011676634,1497
-0.6311087715763068,2643
-0.5332331827607967,1315
1.2557910985486789,1597
1.6319710341552165,1836
-0.7128691441210727,2149
0.9558503568638276,1501
-0.5870259260718617,1340
2.0791308674846087,2025
-0.1811135809745474,2739
0.7371803746623279,1873
1.4327494720205138,1514
1.5481096906948104,1891
-0.0585681855151935,1505
0.4319409250828456,2152
1.5266178548090388,1866
-0.1204659309601149,2267
0.3279485959760604,1803
-1.2400070279757924,2987
-1.125881890372501,3360
-0.2433586636796725,3252
2.173853349180641,3035
1.0697615369117164,3172
1.8142031159459768,3523
2.230395389576809,1718
-0.6828671601747611,1688
2.3468299500601457,1341
-1.708877195953609,1445
-0.6099690545629567,1851
-0.4925282872557187,1454
1.4296153718095304,1369
0.2422924598979161,1543
1.1427792692111105,1475
-0.8363530304999355,1522
0.1630979513237604,2799
1.6671555416833377,2621
-0.2327410886555121,1777
0.1216502325698819,1330
1.3932514575586803,5033
-0.8792682108526875,2223
0.3093889098742511,4063
0.8811498111065137,3747
-2.11633867195839,1239
0.7881736722670467,1227
0.2567019023821586,1243
-1.3998025132922214,1604
-2.039984688257125,1766
1.083613576750585,1220
2.4484481538003022,1325
-0.720161161467781,1308
0.5919316095114412,1442
0.5919316095114412,1442
-0.7228872544896311,1763
1.9683045323629704,2796
-1.452801648457161,2994
-0.4735020102648303,1586
-0.4735020102648303,1586
-0.632059168566811,1202
-0.632059168566811,1202
-1.0753772003257582,1741
-2.7420011796161967,1423
0.8151559313597949,2959
1.599415840001314,1671
-1.4466123235955863,1607
1.4866028435161251,1987
1.7588646218195714,1227
-0.5618158622304381,2492
-0.1364919819678753,1298
1.6715954532276471,1712
2.887248987486117,1875
0.5567128885379288,3031
-1.6186883893919473,2182
1.2736370226437024,1822
0.5013904596647033,1898
1.4266506864712247,1435
0.3296667237278439,1738
0.0156289519057372,2304
0.4531703562878069,1372
-1.0805705092603743,2664
1.511132308236335,1856
-0.5576898335376534,1238
1.6095241627824493,1752
0.1325146117232239,1961
1.026623795349364,1453
2.3758532486849027,3850
0.2518406007756353,3772
-2.442675236608466,1906
0.4760630094942975,2013
4.677315391659033,4234
0.1263930343116296,2091
2.028306346746408,1951
-0.7230746015268652,1866
0.5852449070480362,1486
-1.5048047994463043,1430
-1.2843955473566289,1565
1.695923736119771,1269
1.116655690783836,1638
-0.304011262685468,2692
1.787541963276569,3778
1.904757953447885,4160
-1.429313920694001,1604
0.4820076536942273,2758
0.027280433766069,2852
-1.035222230077415,3915
0.0809156935583547,1826
-1.6974381194574066,1515
1.3092240694118022,1491
0.486831724303401,1748
0.287692768638665,2549
1.2668226112516672,2952
0.8571041467483036,3070
-1.6692240767975244,1284
1.7696544551123718,1823
-0.5005457555827699,1669
-0.0789683346774918,2014
1.9045613214156596,1420
1.9045613214156596,1420
2.0133590547082028,3615
1.9042518670244364,2407
-0.2205375282459207,1863
0.0197074551432026,1665
0.0197074551432026,1665
-1.267708672590815,1429
-1.267708672590815,1429
-2.975060304048001,2284
-0.9580235613010372,2400
2.540396472102377,3030
0.8700220154944409,1662
-0.739994868014597,2541
-0.6757553907890931,3259
-0.7908869892595382,3574
1.9795205708582355,4560
-0.4978040264448338,2558
1.187107340536239,3228
2.571090960183359,3714
1.317145240387012,1852
0.3727548374250535,1672
0.6422987409463,1907
1.1296048826346134,1835
-0.0642791248527915,2104
-2.0670882707809257,1484
0.2027448392499235,2077
1.5111808120531929,2053
2.088589456994622,1833
0.1550913722888162,2078
-1.9151933012326223,2294
-1.9311975118095803,2507
-2.379338332320024,1254
1.7913371378989622,4220
1.800901242571699,1710
1.800901242571699,1710
0.4505524568735901,2321
1.4609842422272796,2098
2.4733243939142064,2020
2.4733243939142064,2020
0.0395943386940538,2972
-1.3185513104888795,2489
0.4794595333422523,1950
0.4794595333422523,1950
-0.9368138662116936,1268
-0.9368138662116936,1268
-0.8494470446238088,1827
0.6704112131022898,2297
-1.9584890993415909,1629
-1.9584890993415909,1629
1.120145340413302,1990
-0.0584997161392585,1668
-1.7638304064072403,1266
-1.7638304064072403,1266
1.7895348805324076,1803
1.0450666907339974,1277
-0.2818214140187031,1622
-0.2818214140187031,1622
1.078031663410972,1892
1.078031663410972,1892
2.398143204574714,2130
-0.1541951212161307,2012
0.2912583926514725,1267
-0.3626709748016813,2961
-0.0469218149346448,1345
3.3037423464748903,2016
1.7023083523533604,1743
-1.0568493042189462,2153
1.3329038389055017,1543
0.0207888352685509,1213
0.3105708023400759,1474
1.3920666435658513,1547
0.903166455582122,1628
2.1939221816521477,2370
-0.6926497239884649,2669
-2.102305268403828,1247
1.9476936728172856,1594
1.833091106668658,1238
1.833091106668658,1238
-0.9932846999040008,1402
-0.9932846999040008,1402
0.3727640798800957,1983
-0.0649933024266592,1871
0.5336800582394803,1819
1.3855768960844144,1990
1.6345147692846052,1814
0.3415815403589472,2155
1.75081063702533,1311
1.75081063702533,1311
0.6159066263094233,3679
-1.258989331405407,1936
1.892362476554075,3379
1.2322180099261684,1450
1.2322180099261684,1450
0.3233121912861753,1368
0.3426347575063505,1881
-0.4997236737018461,1326
0.7800935478597789,1238
1.2186722466898872,1952
-1.4049075199125811,1372
-0.5717609575366487,1629
-1.417048562623186,1381
1.517143905737812,3249
-1.4894807395677518,1849
2.694000583006177,3175
2.4674406627159677,3422
3.940520768119946,1802
-0.2490820109438294,2905
-1.5025125276009856,2507
-0.8007384902350253,1466
1.229836671621971,1328
-2.4916555866228496,2896
1.5223592838167008,1599
0.4241331677106301,1594
0.6769524339061211,1502
0.2607596451864284,1868
2.5951847533243733,2083
2.5951847533243733,2083
0.7803277983422213,1493
0.7803277983422213,1493
1.9119715218923408,1595
1.9119715218923408,1595
-0.2437179874776721,1614
-0.2437179874776721,1614
-1.0578269726415597,1358
-1.0578269726415597,1358
0.2007870658353613,1307
0.5947390576523173,1865
0.2257669788731284,1207
0.4174389196733215,1878
0.2794983906038194,1276
-1.584068386171604,1275
-0.935936405711562,1798
0.8605672822672698,2743
-0.2542903726665,1751
3.407574233247316,2530
0.0068883960565368,1868
-0.1436963110482586,1470
0.9659551954949708,1434
1.8902897769404177,3833
0.3557900080644641,4286
0.6771004337422711,1615
-0.8983662118358102,2827
0.7572409316618709,3399
0.8235832154140657,1535
1.686847828362354,1218
0.9720250550359206,1413
-0.3135513432790947,1644
-0.1516950158941722,1939
0.9770547289895598,1910
1.8652800600625976,3075
0.6748452699234119,3364
-1.2509752686001745,2311
0.882930195792946,3696
-2.2712597385636184,2990
0.7708797373404167,3462
0.3692800057537944,1373
0.440850169440551,1484
-0.310822500637534,1483
-1.036906450039787,1919
1.134275223749578,1457
-0.6810449097004707,1768
0.3895425896222537,1500
1.4164460323714745,1673
1.1664957493723702,1375
1.5360242795561978,2346
0.7400298485627079,2724
0.893677602136801,1561
2.223924765208148,3450
0.3563215462159187,1790
1.0169882457066357,2275
0.6356373635165208,2064
0.4208101412601983,2240
0.909816941663503,2919
2.410121444888341,1636
-0.3459354215542505,1914
-0.9420777566655733,1684
-0.5762328124708335,1969
1.2494121764811077,1928
-0.4832301238334663,2245
2.9367535524104333,1209
-2.3344440651811493,1582
-0.5063155279237226,1509
-1.3984746303680833,1473
-2.520804596408853,2500
0.1401678006213948,1332
0.3196856780120088,1306
0.5226375889160961,1673
-1.6326226447853194,1630
-0.2311982576683041,1456
0.2689268255388998,3211
-0.2497642110278307,3116
0.4614524183806985,1521
1.38519965710828,1443
0.6020033172321148,1204
1.7049546509119309,1226
0.0886553749417814,1567
3.350538135848381,2598
0.4698650293777019,2964
0.448958128926581,3124
-1.199351207305079,2974
1.4230978975082818,2732
0.7479138192604446,2759
0.3292492831950901,2931
0.0075884659087842,3300
-1.4905808522660664,3307
1.882264410427812,3454
-1.6181210926544924,1423
0.9828155354866048,2170
-0.9865774439309732,1312
0.2670344408243725,1727
-0.6595918412166041,2015
-2.314950928969317,3302
-1.3456078871977886,1846
2.292635327526019,2780
0.3877918950847251,1298
2.026868465444427,2623
3.113619294813407,3253
-0.6912949863436942,1710
0.5929183060725265,2055
-0.3959451332718273,1498
0.4798021896968373,1645
-1.8867657505490576,1271
1.852502458046536,1258
-0.2323791138002114,1673
0.4521576408256516,1204
1.4466086777866836,1201
1.135266159266787,1352
-0.3668755770284634,1356
0.3582705630878953,2103
0.6799949591147082,2487
1.37790198569344,1435
0.2955822133986961,1462
-0.9523681782593908,1657
-0.1914040171538753,3249
-1.288444477541937,3245
2.1145950182118654,3493
2.4880760558240302,1390
-1.210850122696979,2229
2.082941303810543,1520
-0.2629172641066101,1375
0.426815279216385,1797
-0.1397237093896928,1758
0.1239420849016008,1270
1.6281097150557329,1301
1.6659822755207891,1330
-0.2836625873387581,1230
-2.034530443429016,2466
1.3420517725564067,1586
1.3420517725564067,1586
1.9019224523793627,2620
1.795308109063835,1773
0.0451998084903996,1716
0.5186348616838307,1705
1.6674593247743692,1481
1.4401112187579537,1325
-0.7737237053357049,1725
0.7178334677538846,1314
-0.3927490653406385,1558
0.4603174776637035,1586
3.162202026369542,1520
-0.4216762461847305,1666
-0.4155229340882243,1687
2.2298517535104465,1314
1.3391776115993987,1777
1.3391776115993987,1777
1.4404061950099871,3237
0.8140613800012918,3658
-1.9626566440029285,1395
-1.9626566440029285,1395
0.6282715076989575,1846
0.6282715076989575,1846
-0.2529682492389941,3596
1.462582455077081,1684
-1.0397998123853776,1478
-0.9764980558019738,2402
-0.4075659399495939,2153
1.6034879270374514,2128
-2.036621977196913,1274
0.5341536518292223,1988
1.7910513624237103,1323
0.6455115750038002,2303
0.894570198135141,1307
-0.7034590890004585,1981
0.7686380345652079,1585
-0.2248405665481451,1406
-2.796285912011124,1365
0.7411802104266509,2037
-0.5056975777377254,1412
-1.7350622056081368,1632
