PTS,AST,REB,STL,BLK,TOV,PF,FGA,FG3A,PLAYER_ID,PLAYER_NAME,SEASON,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_TOV_PCT,E_USG_PCT,FGA_Above the Break 3,FGA_Backcourt,FGA_In The Paint (Non-RA),FGA_Left Corner 3,FGA_Mid-Range,FGA_Restricted Area,FGA_Right Corner 3,FG_PCT_Above the Break 3,FG_PCT_Backcourt,FG_PCT_In The Paint (Non-RA),FG_PCT_Left Corner 3,FG_PCT_Mid-Range,FG_PCT_Restricted Area,FG_PCT_Right Corner 3,PCT_AST_FGM_Above the Break 3,PCT_AST_FGM_Backcourt,PCT_AST_FGM_In The Paint (Non-RA),PCT_AST_FGM_Left Corner 3,PCT_AST_FGM_Mid-Range,PCT_AST_FGM_Restricted Area,PCT_AST_FGM_Right Corner 3,Offensive_RAPM,Defensive_RAPM
3.619047619047619,0.7142857142857143,1.4761904761904765,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.9047619047619049,3.333333333333333,1.9047619047619049,1626253,Axel Toupane,2015-16,15.2,0.032,0.087,6.093,0.125,0.0,0.0,2.0,17.0,12.0,16.0,23.0,0.0,0.0,0.0,0.235,0.25,0.563,0.391,0.0,0.0,0.0,1.0,1.0,0.889,1.0,0.7632400887945333,-0.7322428557349056
7.808823529411764,1.161764705882353,2.176470588235294,0.7647058823529411,0.1470588235294117,1.4558823529411764,2.0588235294117645,6.691176470588236,2.7205882352941178,203463,Ben McLemore,2015-16,11.6,0.026,0.083,14.595,0.174,110.0,0.0,43.0,33.0,86.0,141.0,42.0,0.373,0.0,0.256,0.333,0.337,0.624,0.357,0.902,0.0,0.545,1.0,0.724,0.682,1.0,1.201629041267236,0.060580532407348
4.659090909090909,2.636363636363636,1.6363636363636365,0.3181818181818182,0.0227272727272727,1.2045454545454546,1.1590909090909092,4.5,1.0,2757,Beno Udrih,2015-16,30.9,0.013,0.101,14.103,0.172,27.0,2.0,23.0,9.0,90.0,41.0,5.0,0.296,0.0,0.565,0.667,0.411,0.512,0.2,0.875,0.0,0.154,1.0,0.432,0.333,1.0,0.6909795519105291,-0.9147506623989105
5.536585365853658,0.3536585365853658,7.987804878048781,0.2317073170731707,1.6219512195121952,0.8658536585365854,2.7439024390243905,3.5121951219512195,0.0121951219512195,202687,Bismack Biyombo,2015-16,5.9,0.115,0.281,14.566,0.117,1.0,0.0,40.0,0.0,39.0,208.0,0.0,0.0,0.0,0.3,0.0,0.385,0.62,0.0,0.0,0.0,0.75,0.0,0.667,0.744,0.0,-1.4623808884238385,0.8307417769898547
21.4,4.857142857142857,8.4,0.8,0.4857142857142857,2.3714285714285714,2.7142857142857144,17.228571428571428,0.5142857142857142,201933,Blake Griffin,2015-16,18.1,0.048,0.221,8.817,0.292,15.0,0.0,65.0,2.0,315.0,205.0,1.0,0.4,0.0,0.462,0.0,0.381,0.707,0.0,0.667,0.0,0.4,0.0,0.817,0.545,0.0,-0.0333007919880568,1.2632724369207986
5.5,0.3888888888888889,3.592592592592593,0.2222222222222222,0.4259259259259259,0.5370370370370371,1.0,3.2222222222222223,0.0,1626246,Boban Marjanovic,2015-16,7.7,0.166,0.275,10.578,0.229,0.0,0.0,47.0,0.0,36.0,91.0,0.0,0.0,0.0,0.511,0.0,0.444,0.714,0.0,0.0,0.0,0.625,0.0,0.563,0.631,0.0,0.0992282282503188,-0.2744725255521319
7.032258064516129,0.8387096774193549,5.435483870967742,0.4032258064516129,0.3548387096774194,0.8709677419354839,1.6129032258064515,7.032258064516129,0.8387096774193549,1626171,Bobby Portis,2015-16,9.1,0.114,0.21,9.456,0.207,43.0,1.0,76.0,7.0,151.0,157.0,1.0,0.372,0.0,0.368,0.0,0.351,0.567,0.0,0.938,0.0,0.536,0.0,0.849,0.528,0.0,-0.6655519219283942,-2.0638619538301044
11.227848101265822,1.2531645569620251,3.2278481012658227,0.3670886075949367,0.0632911392405063,1.4556962025316456,1.5063291139240509,9.481012658227847,4.278481012658228,202711,Bojan Bogdanovic,2015-16,9.7,0.019,0.118,11.263,0.194,198.0,0.0,87.0,63.0,110.0,214.0,76.0,0.359,0.0,0.299,0.46,0.4,0.584,0.382,0.859,0.0,0.308,0.966,0.5,0.68,0.966,-0.6631256364787408,-2.3115741366218656
6.381578947368421,2.3157894736842106,3.0657894736842106,0.3421052631578947,0.2763157894736842,1.2763157894736843,1.3421052631578947,5.039473684210527,0.9078947368421052,2564,Boris Diaw,2015-16,25.5,0.049,0.139,14.069,0.168,63.0,1.0,90.0,0.0,51.0,173.0,5.0,0.381,0.0,0.5,0.0,0.353,0.659,0.2,0.958,0.0,0.267,0.0,0.667,0.535,1.0,0.4470324774714367,0.2458452614342626
17.418181818181818,2.9454545454545453,3.418181818181818,0.9818181818181818,0.2,2.036363636363636,2.1272727272727274,14.527272727272727,4.927272727272728,203078,Bradley Beal,2015-16,14.1,0.027,0.099,9.735,0.25,221.0,2.0,113.0,28.0,223.0,192.0,19.0,0.376,0.0,0.46,0.464,0.363,0.63,0.474,0.771,0.0,0.365,0.846,0.395,0.479,1.0,0.3915092425173811,-0.7118028007301097
