Player Pair,Possessions Played,Hybrid Offensive RAPM,Hybrid Defensive RAPM,Total Hybrid RAPM,Season,Pair Names
"(162838916, 162899716)",3185,1.6672787303020482,-0.897950574925239,0.7693281553768092,22,"('Bam Adebayo', 'Caleb Martin')"
"(162899716, 162963916)",2746,3.1943025732987027,-0.21688815828979033,2.9774144150089126,22,"('Caleb Martin', 'Tyler Herro')"
"(20271016, 162899716)",2237,-0.4402122292813655,1.2886217016821295,0.848409472400764,22,"('Jimmy Butler III', 'Caleb Martin')"
"(162838916, 162963916)",4026,1.4684457538546445,0.5645972115558077,2.033042965410452,22,"('Bam Adebayo', 'Tyler Herro')"
"(20271016, 162838916)",3260,-0.7924731909244117,2.1507351221098725,1.358261931185461,22,"('Jimmy Butler III', 'Bam Adebayo')"
"(20271016, 162963916)",2941,-0.6129814557636482,0.8498099880436791,0.23682853228003098,22,"('Jimmy Butler III', 'Tyler Herro')"
"(20076816, 162962216)",2117,-0.5663577033045251,1.0101724233474156,0.4438147200428906,22,"('Kyle Lowry', 'Max Strus')"
"(162899716, 162962216)",2535,-1.9614098750162294,-1.1166544528485822,-3.0780643278648117,22,"('Caleb Martin', 'Max Strus')"
"(162962216, 162963916)",2294,-0.018551413817569046,-0.5677913991433539,-0.5863428129609229,22,"('Max Strus', 'Tyler Herro')"
"(20271016, 162921616)",2404,1.2231742417197549,-3.3090017051249183,-2.0858274634051632,22,"('Jimmy Butler III', 'Gabe Vincent')"
"(162921616, 162962216)",2340,0.3503258893052069,0.02960857422479516,0.3799344635300021,22,"('Gabe Vincent', 'Max Strus')"
"(20271016, 162962216)",2312,4.38893355394909,-1.7505644138481522,2.638369140100938,22,"('Jimmy Butler III', 'Max Strus')"
"(162931216, 162962216)",1318,-3.790601651794159,-0.20147369747972654,-3.9920753492738856,22,"('Haywood Highsmith', 'Max Strus')"
"(162838916, 162921616)",2774,-0.6212794714316681,2.036984445796964,1.415704974365296,22,"('Bam Adebayo', 'Gabe Vincent')"
"(162838916, 162962216)",3227,2.058571105653724,0.07677104199465946,2.135342147648384,22,"('Bam Adebayo', 'Max Strus')"
"(162921616, 162963916)",1876,0.8271894938356493,0.7512614475333331,1.5784509413689825,22,"('Gabe Vincent', 'Tyler Herro')"
"(162899716, 162921616)",1450,-1.7043819933271858,1.3398265668263494,-0.3645554265008364,22,"('Caleb Martin', 'Gabe Vincent')"
"(20393208, 162900808)",2904,0.5794406551860874,-1.1529535142157827,-0.5735128590296953,22,"('Aaron Gordon', 'Michael Porter Jr.')"
"(162775008, 162900808)",2546,-0.06704124295854412,1.0929533399825992,1.0259120970240552,22,"('Jamal Murray', 'Michael Porter Jr.')"
"(20348408, 162900808)",3266,-0.6356007665835616,0.3247258980582248,-0.31087486852533674,22,"('Kentavious Caldwell-Pope', 'Michael Porter Jr.')"
"(20399908, 162900808)",3246,2.620814334760041,0.6761017576465829,3.296916092406624,22,"('Nikola Jokić', 'Michael Porter Jr.')"
"(162897108, 162900808)",1622,0.21739034570807247,0.8029882253345367,1.0203785710426092,22,"('Bruce Brown', 'Michael Porter Jr.')"
"(162842708, 162897108)",1236,0.008495632809796741,-1.0296748654518584,-1.0211792326420617,22,"('Vlatko Čančar', 'Bruce Brown')"
"(162836902, 162840102)",3655,0.5295775329103944,-1.2865685506236209,-0.7569910177132264,22,"('Jayson Tatum', 'Derrick White')"
"(162840102, 162968402)",2302,0.12486619905495433,-0.07998724227360747,0.04487895678134686,22,"('Derrick White', 'Grant Williams')"
"(20393502, 162840102)",2426,2.1448078888861954,-0.25005437686262494,1.8947535120235706,22,"('Marcus Smart', 'Derrick White')"
"(162836902, 162968402)",2902,0.06989127207013462,0.6653634047158065,0.7352546767859411,22,"('Jayson Tatum', 'Grant Williams')"
"(20393502, 162836902)",3580,2.94756476877289,-0.6310390306904107,2.3165257380824795,22,"('Marcus Smart', 'Jayson Tatum')"
"(20393502, 162968402)",1822,-2.540289176791564,0.6165766467182265,-1.9237125300733375,22,"('Marcus Smart', 'Grant Williams')"
"(162776302, 162840102)",1770,-0.9183431743405026,0.10144200676448879,-0.8169011675760138,22,"('Malcolm Brogdon', 'Derrick White')"
"(162776302, 162836902)",2366,0.9401922903594158,1.258749034166048,2.198941324525464,22,"('Malcolm Brogdon', 'Jayson Tatum')"
"(20393502, 162776302)",1427,0.13578120812262914,-0.5426625018527882,-0.406881293730159,22,"('Marcus Smart', 'Malcolm Brogdon')"
"(162836902, 163057302)",1400,0.4140486383373813,0.26151020894390725,0.6755588472812886,22,"('Jayson Tatum', 'Sam Hauser')"
"(162776302, 163057302)",1529,0.16205846379249747,0.003355077690549668,0.16541354148304713,22,"('Malcolm Brogdon', 'Sam Hauser')"
"(162776302, 162968402)",2325,-1.0816865800860063,0.6625492356652344,-0.4191373444207719,22,"('Malcolm Brogdon', 'Grant Williams')"
"(162968402, 163057302)",1630,1.2018973713117265,-2.0466069667038163,-0.8447095953920898,22,"('Grant Williams', 'Sam Hauser')"
"(162840102, 163057302)",1456,1.1357331030554818,1.5185770409450894,2.654310144000571,22,"('Derrick White', 'Sam Hauser')"
"(20395423, 163017823)",2715,1.0931589116909142,0.46437962189920295,1.557538533590117,22,"('Joel Embiid', 'Tyrese Maxey')"
"(20269923, 163017823)",2896,0.740064890454568,1.0005573482766084,1.7406222387311763,22,"('Tobias Harris', 'Tyrese Maxey')"
"(20078223, 163017823)",2064,-0.5288967530900577,0.9603367364743253,0.4314399833842676,22,"('P.J. Tucker', 'Tyrese Maxey')"
"(20269923, 20395423)",3716,1.234818094651945,1.4884507211741873,2.723268815826132,22,"('Tobias Harris', 'Joel Embiid')"
"(20078223, 20395423)",3161,-1.0420123278972233,3.336019785305127,2.2940074574079037,22,"('P.J. Tucker', 'Joel Embiid')"
"(20078223, 20269923)",3490,1.6520079805255299,-1.6263014677783718,0.025706512747158072,22,"('P.J. Tucker', 'Tobias Harris')"
"(162777723, 162900323)",2232,-0.12835574169064579,0.21976921527912924,0.09141347358848345,22,"('Georges Niang', 'Shake Milton')"
"(20395423, 162777723)",1410,1.2251377611444951,1.9519508211191905,3.1770885822636856,22,"('Joel Embiid', 'Georges Niang')"
"(162777723, 162900123)",1391,-2.281645580331176,0.701942978825655,-1.579702601505521,22,"('Georges Niang', ""De'Anthony Melton"")"
"(20395423, 162900323)",1357,1.4797153525227984,-1.2103459104655105,0.26936944205728786,22,"('Joel Embiid', 'Shake Milton')"
"(162900123, 162900323)",1323,-1.438050438512649,1.7320403074588417,0.29398986894619283,22,"(""De'Anthony Melton"", 'Shake Milton')"
"(20395423, 162900123)",3253,1.254188683520359,-0.26986832622361656,0.9843203572967425,22,"('Joel Embiid', ""De'Anthony Melton"")"
"(162777723, 163017823)",1887,0.7208861235464518,-2.6519023804109305,-1.9310162568644786,22,"('Georges Niang', 'Tyrese Maxey')"
"(162900123, 163017823)",1931,-1.4778209574662708,-0.8335554824893219,-2.311376439955593,22,"(""De'Anthony Melton"", 'Tyrese Maxey')"
"(20269923, 162900123)",3451,0.35604873251161545,0.3459256973255826,0.701974429837198,22,"('Tobias Harris', ""De'Anthony Melton"")"
"(20078223, 162900123)",2655,0.7314531447825885,-2.257597791274333,-1.5261446464917443,22,"('P.J. Tucker', ""De'Anthony Melton"")"
"(162900323, 163017823)",1269,2.314469911637068,-0.13585727157229585,2.178612640064772,22,"('Shake Milton', 'Tyrese Maxey')"
"(20269923, 162900323)",1309,-0.5668696950477389,-0.6215506291994433,-1.1884203242471822,22,"('Tobias Harris', 'Shake Milton')"
"(162774901, 162902701)",3919,0.4558547818818908,0.36114575539882826,0.8170005372807191,22,"('Dejounte Murray', 'Trae Young')"
"(20399201, 162902701)",1809,-0.17489604743994627,-1.346703128428055,-1.5215991758680014,22,"('Bogdan Bogdanović', 'Trae Young')"
"(162838101, 162902701)",3944,-0.6558120295866559,-0.06458707154993736,-0.7203991011365932,22,"('John Collins', 'Trae Young')"
"(162902701, 162963101)",3978,3.8434402168005475,0.45621445205260636,4.299654668853154,22,"('Trae Young', ""De'Andre Hunter"")"
"(20399201, 162774901)",2074,0.3563165836595994,-3.2868195600719194,-2.93050297641232,22,"('Bogdan Bogdanović', 'Dejounte Murray')"
"(162774901, 162838101)",4408,0.1273276044814409,1.559456324115153,1.6867839285965938,22,"('Dejounte Murray', 'John Collins')"
"(162774901, 162963101)",3986,-2.0794218161966813,1.1428602095381941,-0.9365616066584872,22,"('Dejounte Murray', ""De'Andre Hunter"")"
"(20399201, 162838101)",1330,0.8389643346643516,-1.8972204544268714,-1.0582561197625198,22,"('Bogdan Bogdanović', 'John Collins')"
"(20399201, 162963101)",1321,-0.6933815849958873,-1.1127324435042754,-1.8061140285001627,22,"('Bogdan Bogdanović', ""De'Andre Hunter"")"
"(162838101, 162963101)",3710,-0.03745470492113344,1.375721647394722,1.3382669424735887,22,"('John Collins', ""De'Andre Hunter"")"
"(162902701, 163110001)",1560,-0.27202490567215676,1.5151456325118042,1.2431207268396474,22,"('Trae Young', 'AJ Griffin')"
"(162774901, 163110001)",1702,0.308499853047953,0.3998500995972842,0.7083499526452373,22,"('Dejounte Murray', 'AJ Griffin')"
"(162902701, 163016801)",2270,2.226348337044622,-0.381174155209128,1.8451741818354943,22,"('Trae Young', 'Onyeka Okongwu')"
"(162774901, 163016801)",2746,-0.6836940184430101,0.7092518761056407,0.025557857662630523,22,"('Dejounte Murray', 'Onyeka Okongwu')"
"(163016801, 163110001)",2001,1.2533337686107353,-0.7690528746184221,0.4842808939923132,22,"('Onyeka Okongwu', 'AJ Griffin')"
"(162963101, 163016801)",1937,-1.7449540209361285,-2.0359699830858573,-3.780924004021986,22,"(""De'Andre Hunter"", 'Onyeka Okongwu')"
"(163016801, 163055201)",1491,0.885958434475475,1.46997226803531,2.355930702510785,22,"('Onyeka Okongwu', 'Jalen Johnson')"
"(163055201, 163110001)",1430,-0.8920240898253838,-1.7713157506843842,-2.663339840509768,22,"('Jalen Johnson', 'AJ Griffin')"
"(20399201, 163016801)",2207,1.8452472621437974,3.2379640003404258,5.083211262484223,22,"('Bogdan Bogdanović', 'Onyeka Okongwu')"
"(20399201, 163110001)",1423,1.0368089173059711,1.69853708238107,2.7353459996870413,22,"('Bogdan Bogdanović', 'AJ Griffin')"
"(162838101, 163016801)",1604,-0.14586206600588164,-1.6496480819277952,-1.7955101479336768,22,"('John Collins', 'Onyeka Okongwu')"
"(20399101, 162902701)",3479,-1.207055680607939,-0.7225083659784219,-1.929564046586361,22,"('Clint Capela', 'Trae Young')"
"(20399101, 162774901)",3278,0.7996614037152328,0.5606532044438626,1.3603146081590953,22,"('Clint Capela', 'Dejounte Murray')"
"(20399101, 162838101)",3066,1.297525227865322,0.36660517655979824,1.6641304044251202,22,"('Clint Capela', 'John Collins')"
"(20399101, 162963101)",2871,1.9086121875090574,-1.3983234784484375,0.5102887090606198,22,"('Clint Capela', ""De'Andre Hunter"")"
"(162778328, 162838428)",3727,2.777241580147561,-0.778264908180359,1.9989766719672022,22,"('Pascal Siakam', 'OG Anunoby')"
"(162783228, 162838428)",3829,0.6172893169320599,1.6476020260531268,2.2648913429851865,22,"('Fred VanVleet', 'OG Anunoby')"
"(162838428, 163056728)",3775,-0.4074749708505855,1.8619008015648901,1.4544258307143045,22,"('OG Anunoby', 'Scottie Barnes')"
"(162838428, 162901828)",2771,-0.575714103620094,0.3973636131374995,-0.1783504904825945,22,"('OG Anunoby', 'Gary Trent Jr.')"
"(162778328, 162901828)",3412,0.03466983574347455,0.7201190585970576,0.7547888943405322,22,"('Pascal Siakam', 'Gary Trent Jr.')"
"(162783228, 162901828)",2976,0.35049721365257736,-1.2559978149194602,-0.9055006012668828,22,"('Fred VanVleet', 'Gary Trent Jr.')"
"(162901828, 163056728)",3418,-1.0276018945637873,1.1436466549385298,0.11604476037474254,22,"('Gary Trent Jr.', 'Scottie Barnes')"
"(162844928, 162901828)",1798,0.09458072986914919,0.04512130801867379,0.13970203788782298,22,"('Chris Boucher', 'Gary Trent Jr.')"
"(162838428, 162844928)",1447,-0.12056314859719808,0.07922729963004123,-0.04133584896715685,22,"('OG Anunoby', 'Chris Boucher')"
"(162897622, 163053222)",2755,1.8090354909359396,1.5558266019733158,3.3648620929092554,22,"('Wendell Carter Jr.', 'Franz Wagner')"
"(162897622, 163109422)",3182,-0.9573808025147038,1.8410427191001304,0.8836619165854266,22,"('Wendell Carter Jr.', 'Paolo Banchero')"
"(20391422, 162897622)",2051,1.4478446533955704,-0.5384536625951525,0.909390990800418,22,"('Gary Harris', 'Wendell Carter Jr.')"
"(162836522, 162897622)",2477,0.2204774919990897,1.3554809941491424,1.575958486148232,22,"('Markelle Fultz', 'Wendell Carter Jr.')"
"(163053222, 163109422)",3733,2.6213521002541476,1.0440611963230122,3.6654132965771598,22,"('Franz Wagner', 'Paolo Banchero')"
"(20391422, 163053222)",1846,0.1505788908888898,-1.3499424447568154,-1.1993635538679255,22,"('Gary Harris', 'Franz Wagner')"
"(162836522, 163053222)",2686,0.5893414626194274,2.213485706620052,2.8028271692394795,22,"('Markelle Fultz', 'Franz Wagner')"
"(20391422, 163109422)",2422,0.36772637701116134,-1.154101666684034,-0.7863752896728726,22,"('Gary Harris', 'Paolo Banchero')"
"(162836522, 163109422)",3894,-1.0651771308509808,-0.9265376074340852,-1.991714738285066,22,"('Markelle Fultz', 'Paolo Banchero')"
"(20391422, 162836522)",2215,0.7797970054760862,-1.0319613419477105,-0.2521643364716243,22,"('Gary Harris', 'Markelle Fultz')"
"(163059122, 163109422)",1302,0.16537153792634132,-1.618206241586967,-1.4528347036606255,22,"('Jalen Suggs', 'Paolo Banchero')"
"(163017522, 163109422)",1705,-0.1104710633207425,-2.9372119555726472,-3.0476830188933897,22,"('Cole Anthony', 'Paolo Banchero')"
"(162902122, 163017522)",1448,1.6473575531038533,-0.16090065244939283,1.4864569006544606,22,"('Moritz Wagner', 'Cole Anthony')"
"(163017522, 163059122)",1290,0.5104171063246281,1.0451811726889189,1.555598279013547,22,"('Cole Anthony', 'Jalen Suggs')"
"(162902122, 163109422)",1366,-1.331285368440555,-1.3089827222389452,-2.6402680906795,22,"('Moritz Wagner', 'Paolo Banchero')"
"(162962622, 163017522)",1203,1.237768544258535,0.7040380898487725,1.9418066341073077,22,"('Bol Bol', 'Cole Anthony')"
"(162962622, 163053222)",2340,-1.023323485893701,-0.5384872324370791,-1.5618107183307801,22,"('Bol Bol', 'Franz Wagner')"
"(162902122, 162962622)",1483,0.6217376919854309,-0.0745903175360708,0.5471473744493601,22,"('Moritz Wagner', 'Bol Bol')"
"(162962622, 163059122)",1354,-0.0899340739940896,-0.15453283319676908,-0.24446690719085867,22,"('Bol Bol', 'Jalen Suggs')"
"(163017522, 163053222)",2102,0.31056159509296766,-0.19598454126398607,0.11457705382898159,22,"('Cole Anthony', 'Franz Wagner')"
"(162902122, 163053222)",1777,0.5880262780482907,2.7516340491432834,3.339660327191574,22,"('Moritz Wagner', 'Franz Wagner')"
"(163053222, 163059122)",1794,-0.6816817120317729,0.23784372045458332,-0.4438379915771895,22,"('Franz Wagner', 'Jalen Suggs')"
"(254414, 20156614)",1777,1.248646017785072,3.8436128503465317,5.092258868131603,22,"('LeBron James', 'Russell Westbrook')"
"(254414, 20307614)",2115,-1.4648856683271958,1.0416011060439985,-0.42328456228319733,22,"('LeBron James', 'Anthony Davis')"
"(254414, 20197614)",1981,-0.5720866685972538,0.5859418371438847,0.013855168546630936,22,"('LeBron James', 'Patrick Beverley')"
"(254414, 162902214)",1476,-0.27085257219061093,-1.5242362884501144,-1.7950888606407254,22,"('LeBron James', 'Lonnie Walker IV')"
"(20156614, 20307614)",1450,0.4928859804196589,-0.5320294183699176,-0.03914343795025865,22,"('Russell Westbrook', 'Anthony Davis')"
"(20156614, 162902214)",1347,-0.7719152379985569,-3.8758182851361416,-4.647733523134699,22,"('Russell Westbrook', 'Lonnie Walker IV')"
"(20197614, 20307614)",1220,-1.7161092377148874,0.8892413462434311,-0.8268678914714563,22,"('Patrick Beverley', 'Anthony Davis')"
"(20307614, 162902214)",1619,0.8720137105688928,1.3743463213366809,2.2463600319055734,22,"('Anthony Davis', 'Lonnie Walker IV')"
"(20197614, 162902214)",1220,-0.056601387675990676,0.5546955384707897,0.498094150794799,22,"('Patrick Beverley', 'Lonnie Walker IV')"
"(254414, 163055914)",1862,0.492986706449454,-1.1409618416522131,-0.6479751352027592,22,"('LeBron James', 'Austin Reaves')"
"(20156614, 163055914)",1674,0.6930482562560618,-1.0940654297882204,-0.4010171735321586,22,"('Russell Westbrook', 'Austin Reaves')"
"(20307614, 163055914)",2360,3.62156975762195,2.701311351355792,6.322881108977742,22,"('Anthony Davis', 'Austin Reaves')"
"(162902214, 163055914)",1410,-0.2382714467055346,0.9204514080437537,0.6821799613382191,22,"('Lonnie Walker IV', 'Austin Reaves')"
"(20156614, 162897214)",1526,0.41697017614787035,-0.19258775831021124,0.2243824178376591,22,"('Russell Westbrook', 'Troy Brown Jr.')"
"(20307614, 162897214)",2340,0.1293444165309652,-0.04783709723750281,0.08150731929346239,22,"('Anthony Davis', 'Troy Brown Jr.')"
"(162897214, 163055914)",1789,-1.53077533249335,-0.6931090597153727,-2.223884392208723,22,"('Troy Brown Jr.', 'Austin Reaves')"
"(254414, 162897214)",1702,1.684795063280323,0.2517303424850135,1.9365254057653365,22,"('LeBron James', 'Troy Brown Jr.')"
"(162616712, 163017412)",2450,0.6288270801165267,-0.11777305201946597,0.5110540280970607,22,"('Myles Turner', 'Aaron Nesmith')"
"(163016912, 163017412)",2153,4.02301767928883,2.4278428476470824,6.450860526935912,22,"('Tyrese Haliburton', 'Aaron Nesmith')"
"(162774112, 163017412)",2673,0.4233505432017718,-2.5888206968343805,-2.165470153632609,22,"('Buddy Hield', 'Aaron Nesmith')"
"(162961412, 163017412)",2634,-0.9279800695863112,-0.25857975945338774,-1.186559829039699,22,"('Andrew Nembhard', 'Aaron Nesmith')"
"(162616712, 163016912)",2902,1.4424442857334283,1.4121402732829869,2.8545845590164154,22,"('Myles Turner', 'Tyrese Haliburton')"
"(162616712, 162774112)",3559,2.012899448421112,0.9644338867900353,2.977333335211147,22,"('Myles Turner', 'Buddy Hield')"
"(162616712, 162961412)",2706,-0.7264762199063182,-1.144356977862774,-1.8708331977690922,22,"('Myles Turner', 'Andrew Nembhard')"
"(162774112, 163016912)",3589,1.8550318673429138,0.9227134888398932,2.777745356182807,22,"('Buddy Hield', 'Tyrese Haliburton')"
"(162961412, 163016912)",2519,-0.417142701094771,1.0609760438654514,0.6438333427706804,22,"('Andrew Nembhard', 'Tyrese Haliburton')"
"(162774112, 162961412)",3196,-1.3158786844432677,-0.69727897395483,-2.0131576583980975,22,"('Buddy Hield', 'Andrew Nembhard')"
"(163017412, 163109712)",1962,-0.12527841318794672,-1.066631687537848,-1.1919101007257948,22,"('Aaron Nesmith', 'Bennedict Mathurin')"
"(163016912, 163109712)",2058,1.2681960037032611,-1.4799180805787937,-0.21172207687553257,22,"('Tyrese Haliburton', 'Bennedict Mathurin')"
"(162961412, 163109712)",2409,1.1034192332050103,-0.8493493874518566,0.2540698457531537,22,"('Andrew Nembhard', 'Bennedict Mathurin')"
"(162905212, 163109712)",1747,-0.3047270112750608,1.2011751142317582,0.8964481029566973,22,"('Oshae Brissett', 'Bennedict Mathurin')"
"(20445612, 163109712)",2602,-1.3036774229101178,0.015410417505817361,-1.2882670054043004,22,"('T.J. McConnell', 'Bennedict Mathurin')"
"(20445612, 162905212)",1520,3.1446694980853325,-0.8647176326399922,2.2799518654453403,22,"('T.J. McConnell', 'Oshae Brissett')"
"(20445612, 162774112)",1658,0.5876370682300203,0.6686805644322382,1.2563176326622585,22,"('T.J. McConnell', 'Buddy Hield')"
"(162774112, 163109712)",2630,0.49106966393466633,2.5751568392464397,3.066226503181106,22,"('Buddy Hield', 'Bennedict Mathurin')"
"(162616712, 163109712)",1958,-1.1583087739217506,1.2174460450410836,0.05913727111933298,22,"('Myles Turner', 'Bennedict Mathurin')"
"(20445612, 163017412)",1284,-1.2468369303828761,-0.04902210001171655,-1.2958590303945927,22,"('T.J. McConnell', 'Aaron Nesmith')"
"(20270413, 162782613)",2152,-0.37494640148987746,0.9896585278118052,0.6147121263219277,22,"('Reggie Jackson', 'Ivica Zubac')"
"(20269413, 20270413)",1790,0.4704266586826541,-0.630134976691629,-0.1597083180089749,22,"('Marcus Morris Sr.', 'Reggie Jackson')"
"(20233113, 20270413)",1837,1.6951752558566981,0.16948501547477635,1.8646602713314744,22,"('Paul George', 'Reggie Jackson')"
"(20269413, 162782613)",2890,-2.7485062004575287,-0.9217888882112472,-3.6702950886687757,22,"('Marcus Morris Sr.', 'Ivica Zubac')"
"(20233113, 162782613)",2758,1.6208293686772595,1.1341235108286396,2.754952879505899,22,"('Paul George', 'Ivica Zubac')"
"(20233113, 20269413)",2737,1.7737690977003413,1.9750273815806338,3.7487964792809754,22,"('Paul George', 'Marcus Morris Sr.')"
"(20269413, 162961113)",1599,2.3019279179238725,0.7952772119988495,3.097205129922722,22,"('Marcus Morris Sr.', 'Terance Mann')"
"(20233113, 162961113)",1504,2.4284693674639106,-0.20192453389722853,2.226544833566682,22,"('Paul George', 'Terance Mann')"
"(20158713, 162961113)",1871,0.01939222134303406,2.9209763716600916,2.9403685930031256,22,"('Nicolas Batum', 'Terance Mann')"
"(20158713, 162618113)",1961,-0.6960874862294167,0.5365278341682187,-0.15955965206119804,22,"('Nicolas Batum', 'Norman Powell')"
"(20158713, 20233113)",1600,0.687041436555984,-0.38338998285913856,0.3036514536968455,22,"('Nicolas Batum', 'Paul George')"
"(162618113, 162961113)",1620,0.11026802195924154,0.9487445447774362,1.0590125667366777,22,"('Norman Powell', 'Terance Mann')"
"(20233113, 162618113)",1293,-0.6276872171510479,-3.224939262127173,-3.8526264792782206,22,"('Paul George', 'Norman Powell')"
"(20158713, 162782613)",1573,2.169464202791767,-0.06672264684007491,2.102741555951692,22,"('Nicolas Batum', 'Ivica Zubac')"
"(162618113, 162782613)",1678,-0.6116207353948768,-0.9162496018457666,-1.5278703372406435,22,"('Norman Powell', 'Ivica Zubac')"
"(162782613, 162961113)",2133,-1.2583043851809468,-2.011042383476227,-3.269346768657174,22,"('Ivica Zubac', 'Terance Mann')"
"(20270413, 162618113)",1300,-1.9525478672547114,0.9704249624775566,-0.9821229047771548,22,"('Reggie Jackson', 'Norman Powell')"
"(162965221, 163059821)",1207,0.11603489507830081,-1.457782780907596,-1.3417478858292953,22,"('Luguentz Dort', 'Aaron Wiggins')"
"(162965221, 163058121)",3857,0.7011906214147722,0.5818181138473814,1.2830087352621535,22,"('Luguentz Dort', 'Josh Giddey')"
"(162898321, 162965221)",4200,-0.4685820789901314,2.9182603872660255,2.449678308275894,22,"('Shai Gilgeous-Alexander', 'Luguentz Dort')"
"(162898321, 163019721)",1232,-0.10999987018867625,-2.0056658275486767,-2.115665697737353,22,"('Shai Gilgeous-Alexander', 'Aleksej Pokusevski')"
"(163058121, 163059821)",1499,-0.4473279828046523,-1.8654499965503886,-2.3127779793550407,22,"('Josh Giddey', 'Aaron Wiggins')"
"(162898321, 163059821)",1520,2.77647348453001,-0.3214384852759208,2.455034999254089,22,"('Shai Gilgeous-Alexander', 'Aaron Wiggins')"
"(162898321, 163058121)",3518,1.051186790148609,0.1266256602997287,1.1778124504483376,22,"('Shai Gilgeous-Alexander', 'Josh Giddey')"
"(162965221, 163111421)",3276,1.69131116145436,1.3236044057150194,3.0149155671693793,22,"('Luguentz Dort', 'Jalen Williams')"
"(162898321, 163111421)",3484,-2.921240771493715,-0.7457243648166622,-3.6669651363103775,22,"('Shai Gilgeous-Alexander', 'Jalen Williams')"
"(162902621, 163111421)",1448,0.4282749661852176,1.427740059885264,1.8560150260704817,22,"('Kenrich Williams', 'Jalen Williams')"
"(162898321, 162902621)",1518,1.982056851847693,-1.6237285947754587,0.35832825707223437,22,"('Shai Gilgeous-Alexander', 'Kenrich Williams')"
"(162902621, 163058121)",1574,0.057704365591950246,0.036917289922304856,0.09462165551425511,22,"('Kenrich Williams', 'Josh Giddey')"
"(163058121, 163111421)",3589,1.297821282724544,-0.31902622856803564,0.9787950541565082,22,"('Josh Giddey', 'Jalen Williams')"
"(163059821, 163111421)",1451,0.8659803224796897,0.6906699923796172,1.556650314859307,22,"('Aaron Wiggins', 'Jalen Williams')"
"(163019821, 163111421)",1777,0.4546353328794925,-0.39343411753462837,0.06120121534486411,22,"('Isaiah Joe', 'Jalen Williams')"
"(162965221, 163111921)",1522,1.664321293196466,-1.056027637173957,0.608293656022509,22,"('Luguentz Dort', 'Jaylin Williams')"
"(163058121, 163111921)",1642,-2.255698437824363,-2.746142674225535,-5.001841112049898,22,"('Josh Giddey', 'Jaylin Williams')"
"(162898321, 163111921)",1316,0.9235764915903231,-1.6814120981349747,-0.7578356065446517,22,"('Shai Gilgeous-Alexander', 'Jaylin Williams')"
"(163111421, 163111921)",1552,0.25099621100802383,0.7984538150853121,1.049450026093336,22,"('Jalen Williams', 'Jaylin Williams')"
"(162965221, 163019821)",1705,-0.8102934243344543,-2.0481193547791827,-2.858412779113637,22,"('Luguentz Dort', 'Isaiah Joe')"
"(162898321, 163019821)",1902,0.8732045910181089,0.4814529519404827,1.3546575429585916,22,"('Shai Gilgeous-Alexander', 'Isaiah Joe')"
"(163019821, 163058121)",1459,-0.34111560257792356,1.7321362126504245,1.3910206100725009,22,"('Isaiah Joe', 'Josh Giddey')"
"(20308222, 163053222)",1396,0.5586695384599456,-0.6111747106008795,-0.052505172140933865,22,"('Terrence Ross', 'Franz Wagner')"
"(162911714, 163055914)",1335,-0.28730947917716754,0.8931496744758646,0.605840195298697,22,"('Wenyen Gabriel', 'Austin Reaves')"
"(20114203, 162965103)",1971,0.6901812192699723,0.6765675732427253,1.3667487925126975,22,"('Kevin Durant', 'Nic Claxton')"
"(20268103, 162965103)",2314,2.5528174223321565,-0.46745082972958163,2.0853665926025746,22,"('Kyrie Irving', 'Nic Claxton')"
"(20114203, 20392503)",1396,0.6377106477606672,0.45789708940122287,1.09560773716189,22,"('Kevin Durant', 'Joe Harris')"
"(20268103, 20392503)",1517,1.1386051106794537,2.1707560950726648,3.3093612057521185,22,"('Kyrie Irving', 'Joe Harris')"
"(20114203, 20268103)",1847,-0.9807457341609429,-0.24195599559008926,-1.222701729751032,22,"('Kevin Durant', 'Kyrie Irving')"
"(20114203, 162622003)",2424,0.8987441037471077,0.9816307386331687,1.8803748423802764,22,"('Kevin Durant', ""Royce O'Neale"")"
"(20268103, 162622003)",2610,-1.0262598357743404,-0.9605882477725061,-1.9868480835468465,22,"('Kyrie Irving', ""Royce O'Neale"")"
"(162773629, 162837429)",1857,0.3724518987631161,0.32635824924925705,0.6988101480123732,22,"('Malik Beasley', 'Lauri Markkanen')"
"(162837429, 163111729)",2251,-0.03108659965242756,0.644339534719086,0.6132529350666585,22,"('Lauri Markkanen', 'Walker Kessler')"
"(20390329, 162837429)",3205,1.0057076284192232,1.7587325016463449,2.764440130065568,22,"('Jordan Clarkson', 'Lauri Markkanen')"
"(162773629, 163111729)",1689,-0.011079730715673234,0.6901348156155842,0.679055084899911,22,"('Malik Beasley', 'Walker Kessler')"
"(20390329, 162773629)",1877,0.21302381654981045,-0.20823706792103125,0.004786748628779203,22,"('Jordan Clarkson', 'Malik Beasley')"
"(20390329, 163111729)",2042,-0.1897034005936531,0.5428298283277033,0.35312642773405023,22,"('Jordan Clarkson', 'Walker Kessler')"
"(162837429, 162901229)",1848,-0.5528126238387623,1.0844656591890889,0.5316530353503266,22,"('Lauri Markkanen', 'Collin Sexton')"
"(162773629, 162901229)",1348,-0.8219674010948663,-1.680260665697517,-2.5022280667923833,22,"('Malik Beasley', 'Collin Sexton')"
